season_year,team_name,rating
2024,Arkansas State,0.687447
2024,Sam Houston,0.679641
2024,North Carolina,0.677459
2024,UConn,0.676571
2024,Louisiana,0.659827
2024,West Virginia,0.648163
2024,Auburn,0.634992
2024,South Alabama,0.632932
2024,Akron,0.630131
2024,East Carolina,0.623144
2024,Texas State,0.606851
2024,Houston,0.601729
2024,Old Dominion,0.597764
2024,Western Kentucky,0.569051
2024,California,0.560665
2024,Jacksonville State,0.56055
2024,UTSA,0.546272
2024,Oregon State,0.510967
2024,Colorado State,0.509407
2024,Wake Forest,0.498665
2024,UCF,0.481435
2024,Fresno State,0.480792
2024,San Jose State,0.462823
2024,Ball State,0.462279
2024,Appalachian State,0.458565
2024,Coastal Carolina,0.456322
2024,Utah,0.452316
2024,South Florida,0.442901
2024,Florida State,0.441506
2024,Mississippi State,0.427946
2024,Liberty,0.417478
2024,Georgia State,0.412967
2024,Rice,0.410212
2024,Central Michigan,0.395992
2024,ULM,0.389939
2024,Arizona,0.377856
2024,Oklahoma State,0.377629
2024,Eastern Michigan,0.377587
2024,North Texas,0.368156
2024,Charlotte,0.36731
2024,Wyoming,0.330447
2024,Air Force,0.321361
2024,Troy,0.319602
2024,New Mexico,0.311936
2024,Nevada,0.299615
2024,Louisiana Tech,0.298686
2024,Kent State,0.280472
2024,Hawai'i,0.274736
2024,FIU,0.262809
2024,Utah State,0.255373
2024,Massachusetts,0.240923
2024,Temple,0.237096
2024,UAB,0.23459
2024,UTEP,0.226694
2024,Tulsa,0.217573
2024,San Diego State,0.205045
2024,Kennesaw State,0.197001
2024,Middle Tennessee,0.187907
2024,FAU,0.187482
2024,New Mexico State,0.182736
2024,Southern Miss,0.150695
2025,Indiana,8.41407
2025,Miami (FL),5.956403
2025,Ole Miss,3.824004
2025,Oregon,3.791932
2025,Alabama,2.878229
2025,Georgia,2.549342
2025,Ohio State,2.458851
2025,SMU,2.230703
2025,BYU,2.027547
2025,Louisville,1.971132
2025,Duke,1.900352
2025,Virginia,1.874444
2025,Texas Tech,1.868988
2025,Tulane,1.716749
2025,Texas A&M,1.702045
2025,Oklahoma,1.688979
2025,NC State,1.66682
2025,Illinois,1.666529
2025,Texas,1.663851
2025,TCU,1.632765
2025,Notre Dame,1.589797
2025,Iowa,1.570201
2025,Wake Forest,1.525013
2025,USC,1.454414
2025,Georgia Tech,1.369272
2025,Utah,1.359278
2025,Arizona State,1.327914
2025,Michigan,1.305973
2025,Pittsburgh,1.298092
2025,North Texas,1.28665
2025,James Madison,1.278352
2025,Washington,1.261615
2025,Houston,1.2613
2025,California,1.214499
2025,Penn State,1.205807
2025,Florida State,1.169764
2025,Old Dominion,1.158388
2025,Arizona,1.126917
2025,Iowa State,1.120768
2025,Vanderbilt,1.119447
2025,East Carolina,1.093052
2025,Wisconsin,1.079407
2025,Navy,1.07829
2025,Minnesota,1.076497
2025,South Florida,1.07064
2025,Clemson,1.04497
2025,LSU,0.987587
2025,Northwestern,0.983151
2025,Florida,0.96451
2025,Hawai'i,0.951986
2025,Kennesaw State,0.921554
2025,UTSA,0.909806
2025,Tennessee,0.897417
2025,Stanford,0.873451
2025,Nebraska,0.848702
2025,Western Michigan,0.843996
2025,Army,0.8358
2025,Virginia Tech,0.834764
2025,UCLA,0.809714
2025,Missouri,0.804564
2025,Jacksonville State,0.779376
2025,Washington State,0.774899
2025,Baylor,0.773175
2025,UConn,0.764765
2025,Cincinnati,0.76122
2025,Fresno State,0.758257
2025,San Diego State,0.754361
2025,Mississippi State,0.752123
2025,Boise State,0.750086
2025,Memphis,0.73123
2025,UNLV,0.721535
2025,Kansas State,0.721191
2025,West Virginia,0.717223
2025,New Mexico,0.702605
2025,Western Kentucky,0.686125
2025,Ohio,0.680654
2025,Michigan State,0.67662
2025,Rutgers,0.657903
2025,Kentucky,0.655796
2025,Syracuse,0.655604
2025,Arkansas State,0.646655
2025,Texas State,0.645319
2025,South Carolina,0.628473
2025,Georgia Southern,0.626853
2025,Delaware,0.621362
2025,Maryland,0.616492
2025,Southern Miss,0.6078
2025,Troy,0.603987
2025,Colorado,0.580325
2025,Louisiana Tech,0.574462
2025,FIU,0.55834
2025,UCF,0.546841
2025,Auburn,0.54398
2025,Toledo,0.542145
2025,North Carolina,0.54176
2025,Kansas,0.539739
2025,Purdue,0.528282
2025,Marshall,0.506806
2025,Louisiana,0.505707
2025,Missouri State,0.490622
2025,Rice,0.481226
2025,Temple,0.473324
2025,Utah State,0.467884
2025,Miami (OH),0.463988
2025,Coastal Carolina,0.461509
2025,Arkansas,0.414168
2025,Oregon State,0.405397
2025,Boston College,0.403718
2025,Central Michigan,0.392435
2025,San Jose State,0.389699
2025,Appalachian State,0.380523
2025,Tulsa,0.380092
2025,FAU,0.368025
2025,UAB,0.366538
2025,South Alabama,0.334025
2025,ULM,0.321953
2025,Sam Houston,0.314449
2025,Liberty,0.307394
2025,Oklahoma State,0.299212
2025,Air Force,0.2939
2025,Colorado State,0.289931
2025,Eastern Michigan,0.284542
2025,Ball State,0.281129
2025,Wyoming,0.273599
2025,Kent State,0.272124
2025,Bowling Green,0.266434
2025,Charlotte,0.263608
2025,Middle Tennessee,0.258537
2025,Georgia State,0.25655
2025,New Mexico State,0.251537
2025,Nevada,0.249759
2025,Buffalo,0.247739
2025,Akron,0.233476
2025,UTEP,0.198162
2025,Northern Illinois,0.186666
2025,Massachusetts,0.138997
2026,Indiana,3.98561
2026,Miami (FL),3.14125
2026,Ole Miss,2.634379
2026,Alabama,2.229203
2026,Duke,2.072899
2026,USC,2.061496
2026,Oregon,2.037129
2026,Texas,2.010731
2026,Notre Dame,1.688069
2026,North Dakota State,1.685574
2026,Georgia,1.646389
2026,Michigan,1.629221
2026,Ohio State,1.537597
2026,Louisville,1.52147
2026,SMU,1.484553
2026,BYU,1.482577
2026,Texas A&M,1.444821
2026,Texas Tech,1.429661
2026,Pittsburgh,1.398915
2026,Penn State,1.376689
2026,Oklahoma,1.365959
2026,LSU,1.357502
2026,UCLA,1.353987
2026,Virginia,1.347235
2026,Wake Forest,1.331144
2026,Mississippi State,1.285077
2026,Iowa,1.282672
2026,North Texas,1.267232
2026,Tulane,1.241771
2026,Illinois,1.220509
2026,Clemson,1.208584
2026,Vanderbilt,1.198142
2026,Florida,1.184119
2026,TCU,1.165449
2026,James Madison,1.154857
2026,Utah,1.154824
2026,Washington,1.143402
2026,Stanford,1.12685
2026,South Florida,1.12062
2026,Memphis,1.118889
2026,East Carolina,1.091502
2026,Tennessee,1.086004
2026,NC State,1.082787
2026,Michigan State,1.077713
2026,Kansas State,1.074351
2026,Texas State,1.07351
2026,West Virginia,1.067636
2026,Fresno State,1.060562
2026,Arizona State,1.059394
2026,Virginia Tech,1.056404
2026,FAU,1.035463
2026,Florida State,1.031883
2026,Auburn,1.029461
2026,California,1.026048
2026,Houston,1.025944
2026,UTSA,1.014138
2026,Kentucky,1.006441
2026,Nebraska,1.005756
2026,Wisconsin,0.986878
2026,Missouri,0.97898
2026,Boise State,0.964934
2026,Arizona,0.957983
2026,Northwestern,0.957524
2026,Oklahoma State,0.956
2026,Marshall,0.955743
2026,Iowa State,0.953681
2026,Georgia Tech,0.950743
2026,Cincinnati,0.948653
2026,UNLV,0.941501
2026,Minnesota,0.936651
2026,Navy,0.926079
2026,Ohio,0.903596
2026,Jacksonville State,0.902869
2026,Hawai'i,0.883609
2026,Western Michigan,0.882915
2026,Appalachian State,0.881639
2026,Old Dominion,0.879207
2026,North Carolina,0.869971
2026,Tulsa,0.842712
2026,Baylor,0.841822
2026,Western Kentucky,0.834179
2026,UConn,0.832219
2026,Colorado,0.82975
2026,New Mexico,0.826251
2026,Army,0.821374
2026,Maryland,0.820845
2026,San Jose State,0.814844
2026,Louisiana,0.784832
2026,Delaware,0.778711
2026,Kennesaw State,0.777483
2026,South Carolina,0.772078
2026,UCF,0.769557
2026,FIU,0.766818
2026,Troy,0.751346
2026,Toledo,0.748012
2026,San Diego State,0.739428
2026,Washington State,0.737669
2026,South Alabama,0.736409
2026,UAB,0.706976
2026,Boston College,0.704754
2026,Eastern Michigan,0.702644
2026,Syracuse,0.699668
2026,Arkansas State,0.691741
2026,Rutgers,0.68085
2026,Georgia Southern,0.678697
2026,Nevada,0.670481
2026,Georgia State,0.664684
2026,Southern Miss,0.663433
2026,Louisiana Tech,0.661906
2026,Central Michigan,0.661704
2026,Purdue,0.660378
2026,Middle Tennessee,0.648295
2026,Liberty,0.647293
2026,Colorado State,0.644597
2026,Kansas,0.643653
2026,Rice,0.639021
2026,Missouri State,0.637006
2026,Miami (OH),0.625296
2026,Utah State,0.625154
2026,Temple,0.621553
2026,Arkansas,0.621358
2026,Coastal Carolina,0.608076
2026,Oregon State,0.606836
2026,Air Force,0.593472
2026,Charlotte,0.588131
2026,Massachusetts,0.572074
2026,ULM,0.560478
2026,Kent State,0.552116
2026,Ball State,0.551437
2026,UTEP,0.54666
2026,Sam Houston,0.544729
2026,Bowling Green,0.538598
2026,Buffalo,0.53757
2026,Akron,0.536261
2026,New Mexico State,0.531584
2026,Wyoming,0.520057
2026,Northern Illinois,0.517826
2026,Sacramento State,0.448339
